step,action,reward,score_left,score_right,ball_x,ball_y,right_paddle_y,left_paddle_y,ball_x_std,ball_y_std,right_paddle_y_std,left_paddle_y_std,ball_x_minmax,ball_y_minmax,right_paddle_y_minmax,left_paddle_y_minmax
395,0,0.0,1,1,129,113,119,108,1.3724289,0.5023913,0.36078778,0.2776887,0.8666667,0.59067357,0.53896105,0.5647668
396,3,0.0,1,1,137,121,129,116,1.5469226,0.6441345,0.59794015,0.43119624,0.92,0.63212436,0.6038961,0.6062176
397,0,0.0,1,1,130,121,139,122,1.3942406,0.6441345,0.8350925,0.5463269,0.87333333,0.63212436,0.66883117,0.6373057
398,0,0.0,1,1,118,117,143,122,1.1325002,0.57326293,0.92995346,0.5463269,0.79333335,0.61139894,0.6948052,0.6373057
399,0,0.0,1,1,106,113,143,118,0.87075967,0.5023913,0.92995346,0.4695731,0.7133333,0.59067357,0.6948052,0.6165803
400,0,0.0,1,1,94,109,143,114,0.6090192,0.43151966,0.92995346,0.39281934,0.6333333,0.5699482,0.6948052,0.59585494
401,0,0.0,1,1,82,105,143,110,0.34727874,0.36064804,0.92995346,0.31606558,0.55333334,0.5492228,0.6948052,0.5751295
402,0,0.0,1,1,70,101,143,106,0.08553829,0.2897764,0.92995346,0.23931181,0.47333333,0.5284974,0.6948052,0.55440414
403,0,0.0,1,1,58,97,143,102,-0.17620218,0.2189048,0.92995346,0.16255805,0.39333335,0.507772,0.6948052,0.53367877
404,0,0.0,1,1,46,93,143,98,-0.43794262,0.14803316,0.92995346,0.085804276,0.31333333,0.48704663,0.6948052,0.51295334
405,0,0.0,1,1,34,89,143,94,-0.69968307,0.07716154,0.92995346,0.009050506,0.23333333,0.46632123,0.6948052,0.49222797
406,0,0.0,1,1,22,85,143,90,-0.9614236,0.006289916,0.92995346,-0.06770326,0.15333334,0.44559586,0.6948052,0.4715026
407,0,0.0,1,1,28,81,143,86,-0.83055335,-0.06458171,0.92995346,-0.14445703,0.19333333,0.42487046,0.6948052,0.4507772
408,2,0.0,1,1,40,77,133,82,-0.56881285,-0.13545333,0.6928011,-0.22121081,0.27333334,0.4041451,0.6298701,0.4300518
409,2,0.0,1,1,52,73,113,78,-0.3070724,-0.20632495,0.21849637,-0.29796457,0.35333332,0.3834197,0.5,0.40932643
410,0,0.0,1,1,64,69,101,74,-0.045331944,-0.2771966,-0.06608646,-0.37471834,0.43333334,0.3626943,0.42207792,0.38860103
411,0,0.0,1,1,76,65,97,70,0.21640852,-0.3480682,-0.16094741,-0.4514721,0.5133333,0.34196892,0.3961039,0.36787564
412,0,0.0,1,1,88,61,97,66,0.47814897,-0.41893983,-0.16094741,-0.5282259,0.5933333,0.32124352,0.3961039,0.34715027
413,0,0.0,1,1,100,57,97,62,0.73988944,-0.48981145,-0.16094741,-0.60497963,0.67333335,0.30051813,0.3961039,0.32642487
414,0,0.0,1,1,112,53,97,58,1.00163,-0.5606831,-0.16094741,-0.6817334,0.75333333,0.27979276,0.3961039,0.30569947
415,2,0.0,1,1,124,49,87,54,1.2633704,-0.6315547,-0.39809978,-0.75848716,0.8333333,0.25906736,0.33116883,0.2849741
416,2,0.0,1,1,136,45,67,50,1.5251108,-0.7024263,-0.8724045,-0.83524096,0.91333336,0.23834197,0.2012987,0.2642487
417,2,0.0,1,1,148,41,45,46,1.7868513,-0.77329797,-1.3941396,-0.91199476,0.99333334,0.21761657,0.058441557,0.24352331
418,2,-1.0,2,1,-1,-1,38,44,-1.4630928,-1.51745,-1.5601463,-0.9503716,0.0,0.0,0.012987013,0.23316061
419,0,0.0,2,1,-1,-1,36,40,-1.4630928,-1.51745,-1.6075768,-1.0271254,0.0,0.0,0.0,0.21243523
420,3,0.0,2,1,-1,-1,36,36,-1.4630928,-1.51745,-1.6075768,-1.1038792,0.0,0.0,0.0,0.19170985
421,3,0.0,2,1,-1,-1,39,-1,-1.4630928,-1.51745,-1.5364311,-1.8138515,0.0,0.0,0.019480519,0.0
422,3,0.0,2,1,-1,-1,55,-1,-1.4630928,-1.51745,-1.1569873,-1.8138515,0.0,0.0,0.12337662,0.0
423,3,0.0,2,1,-1,-1,75,-1,-1.4630928,-1.51745,-0.68268263,-1.8138515,0.0,0.0,0.25324675,0.0
424,3,0.0,2,1,-1,-1,99,-1,-1.4630928,-1.51745,-0.113516934,-1.8138515,0.0,0.0,0.4090909,0.0
425,0,0.0,2,1,-1,-1,113,-1,-1.4630928,-1.51745,0.21849637,-1.8138515,0.0,0.0,0.5,0.0
426,0,0.0,2,1,-1,-1,115,-1,-1.4630928,-1.51745,0.26592684,-1.8138515,0.0,0.0,0.512987,0.0
427,0,0.0,2,1,-1,-1,117,-1,-1.4630928,-1.51745,0.31335732,-1.8138515,0.0,0.0,0.52597404,0.0
428,0,0.0,2,1,-1,-1,117,-1,-1.4630928,-1.51745,0.31335732,-1.8138515,0.0,0.0,0.52597404,0.0
429,0,0.0,2,1,-1,-1,117,-1,-1.4630928,-1.51745,0.31335732,-1.8138515,0.0,0.0,0.52597404,0.0
430,0,0.0,2,1,-1,-1,117,-1,-1.4630928,-1.51745,0.31335732,-1.8138515,0.0,0.0,0.52597404,0.0
431,0,0.0,2,1,-1,-1,117,-1,-1.4630928,-1.51745,0.31335732,-1.8138515,0.0,0.0,0.52597404,0.0
432,0,0.0,2,1,-1,-1,117,-1,-1.4630928,-1.51745,0.31335732,-1.8138515,0.0,0.0,0.52597404,0.0
433,0,0.0,2,1,-1,-1,117,-1,-1.4630928,-1.51745,0.31335732,-1.8138515,0.0,0.0,0.52597404,0.0
434,0,0.0,2,1,81,113,117,118,0.32546705,0.5023913,0.31335732,0.4695731,0.5466667,0.59067357,0.52597404,0.6165803
435,0,0.0,2,1,85,109,117,114,0.41271386,0.43151966,0.31335732,0.39281934,0.5733333,0.5699482,0.52597404,0.59585494
436,0,0.0,2,1,89,105,117,110,0.4999607,0.36064804,0.31335732,0.31606558,0.6,0.5492228,0.52597404,0.5751295
437,0,0.0,2,1,93,101,117,106,0.5872075,0.2897764,0.31335732,0.23931181,0.62666667,0.5284974,0.52597404,0.55440414
438,0,0.0,2,1,97,97,117,102,0.67445433,0.2189048,0.31335732,0.16255805,0.6533333,0.507772,0.52597404,0.53367877
439,2,0.0,2,1,101,93,107,98,0.76170117,0.14803316,0.076204956,0.085804276,0.68,0.48704663,0.46103895,0.51295334
440,0,0.0,2,1,105,89,97,94,0.84894794,0.07716154,-0.16094741,0.009050506,0.70666665,0.46632123,0.3961039,0.49222797
441,0,0.0,2,1,109,85,93,90,0.9361948,0.006289916,-0.25580835,-0.06770326,0.73333335,0.44559586,0.37012988,0.4715026
442,0,0.0,2,1,113,81,93,86,1.0234416,-0.06458171,-0.25580835,-0.14445703,0.76,0.42487046,0.37012988,0.4507772
443,0,0.0,2,1,117,77,93,82,1.1106884,-0.13545333,-0.25580835,-0.22121081,0.7866667,0.4041451,0.37012988,0.4300518
444,0,0.0,2,1,121,73,93,78,1.1979352,-0.20632495,-0.25580835,-0.29796457,0.81333333,0.3834197,0.37012988,0.40932643
445,2,0.0,2,1,125,69,83,74,1.2851821,-0.2771966,-0.49296072,-0.37471834,0.84,0.3626943,0.3051948,0.38860103
446,0,0.0,2,1,129,65,73,70,1.3724289,-0.3480682,-0.7301131,-0.4514721,0.8666667,0.34196892,0.24025974,0.36787564
447,0,0.0,2,1,133,61,71,66,1.4596757,-0.41893983,-0.77754354,-0.5282259,0.8933333,0.32124352,0.22727273,0.34715027
448,0,0.0,2,1,137,57,71,62,1.5469226,-0.48981145,-0.77754354,-0.60497963,0.92,0.30051813,0.22727273,0.32642487
449,0,0.0,2,1,141,53,71,58,1.6341693,-0.5606831,-0.77754354,-0.6817334,0.94666666,0.27979276,0.22727273,0.30569947
450,0,0.0,2,1,145,49,71,54,1.7214161,-0.6315547,-0.77754354,-0.75848716,0.97333336,0.25906736,0.22727273,0.2849741
451,2,0.0,2,1,149,45,61,50,1.808663,-0.7024263,-1.0146959,-0.83524096,1.0,0.23834197,0.16233766,0.2642487
452,2,0.0,2,1,-1,-1,41,46,-1.4630928,-1.51745,-1.4890007,-0.91199476,0.0,0.0,0.032467533,0.24352331
453,0,-1.0,3,1,-1,-1,37,42,-1.4630928,-1.51745,-1.5838616,-0.9887485,0.0,0.0,0.0064935065,0.22279793
454,0,0.0,3,1,-1,-1,36,38,-1.4630928,-1.51745,-1.6075768,-1.0655023,0.0,0.0,0.0,0.20207255
455,0,0.0,3,1,-1,-1,36,35,-1.4630928,-1.51745,-1.6075768,-1.1230676,0.0,0.0,0.0,0.1865285
456,3,0.0,3,1,-1,-1,36,-1,-1.4630928,-1.51745,-1.6075768,-1.8138515,0.0,0.0,0.0,0.0
457,3,0.0,3,1,-1,-1,45,-1,-1.4630928,-1.51745,-1.3941396,-1.8138515,0.0,0.0,0.058441557,0.0
458,3,0.0,3,1,-1,-1,65,-1,-1.4630928,-1.51745,-0.919835,-1.8138515,0.0,0.0,0.18831168,0.0
459,0,0.0,3,1,-1,-1,77,-1,-1.4630928,-1.51745,-0.6352521,-1.8138515,0.0,0.0,0.26623377,0.0
460,0,0.0,3,1,-1,-1,79,-1,-1.4630928,-1.51745,-0.58782166,-1.8138515,0.0,0.0,0.2792208,0.0
461,0,0.0,3,1,-1,-1,81,-1,-1.4630928,-1.51745,-0.5403912,-1.8138515,0.0,0.0,0.29220778,0.0
462,0,0.0,3,1,-1,-1,81,-1,-1.4630928,-1.51745,-0.5403912,-1.8138515,0.0,0.0,0.29220778,0.0
463,0,0.0,3,1,-1,-1,81,-1,-1.4630928,-1.51745,-0.5403912,-1.8138515,0.0,0.0,0.29220778,0.0
464,0,0.0,3,1,-1,-1,81,-1,-1.4630928,-1.51745,-0.5403912,-1.8138515,0.0,0.0,0.29220778,0.0
465,0,0.0,3,1,-1,-1,81,-1,-1.4630928,-1.51745,-0.5403912,-1.8138515,0.0,0.0,0.29220778,0.0
466,0,0.0,3,1,-1,-1,81,-1,-1.4630928,-1.51745,-0.5403912,-1.8138515,0.0,0.0,0.29220778,0.0
467,0,0.0,3,1,-1,-1,81,-1,-1.4630928,-1.51745,-0.5403912,-1.8138515,0.0,0.0,0.29220778,0.0
468,0,0.0,3,1,-1,-1,81,-1,-1.4630928,-1.51745,-0.5403912,-1.8138515,0.0,0.0,0.29220778,0.0
469,0,0.0,3,1,81,113,81,118,0.32546705,0.5023913,-0.5403912,0.4695731,0.5466667,0.59067357,0.29220778,0.6165803
470,0,0.0,3,1,85,109,81,114,0.41271386,0.43151966,-0.5403912,0.39281934,0.5733333,0.5699482,0.29220778,0.59585494
471,0,0.0,3,1,89,105,81,110,0.4999607,0.36064804,-0.5403912,0.31606558,0.6,0.5492228,0.29220778,0.5751295
472,0,0.0,3,1,93,101,81,106,0.5872075,0.2897764,-0.5403912,0.23931181,0.62666667,0.5284974,0.29220778,0.55440414
473,0,0.0,3,1,97,97,81,102,0.67445433,0.2189048,-0.5403912,0.16255805,0.6533333,0.507772,0.29220778,0.53367877
474,0,0.0,3,1,101,93,81,98,0.76170117,0.14803316,-0.5403912,0.085804276,0.68,0.48704663,0.29220778,0.51295334
475,0,0.0,3,1,105,89,81,94,0.84894794,0.07716154,-0.5403912,0.009050506,0.70666665,0.46632123,0.29220778,0.49222797
476,0,0.0,3,1,109,85,81,90,0.9361948,0.006289916,-0.5403912,-0.06770326,0.73333335,0.44559586,0.29220778,0.4715026
477,0,0.0,3,1,113,81,81,86,1.0234416,-0.06458171,-0.5403912,-0.14445703,0.76,0.42487046,0.29220778,0.4507772
478,0,0.0,3,1,117,77,81,82,1.1106884,-0.13545333,-0.5403912,-0.22121081,0.7866667,0.4041451,0.29220778,0.4300518
479,0,0.0,3,1,121,73,81,78,1.1979352,-0.20632495,-0.5403912,-0.29796457,0.81333333,0.3834197,0.29220778,0.40932643
480,2,0.0,3,1,125,69,71,74,1.2851821,-0.2771966,-0.77754354,-0.37471834,0.84,0.3626943,0.22727273,0.38860103
481,2,0.0,3,1,129,65,51,70,1.3724289,-0.3480682,-1.2518482,-0.4514721,0.8666667,0.34196892,0.097402595,0.36787564
482,0,0.0,3,1,133,61,40,66,1.4596757,-0.41893983,-1.5127158,-0.5282259,0.8933333,0.32124352,0.025974026,0.34715027
483,0,0.0,3,1,137,57,39,62,1.5469226,-0.48981145,-1.5364311,-0.60497963,0.92,0.30051813,0.019480519,0.32642487
484,0,0.0,3,1,141,53,38,58,1.6341693,-0.5606831,-1.5601463,-0.6817334,0.94666666,0.27979276,0.012987013,0.30569947
485,0,0.0,3,1,145,49,38,54,1.7214161,-0.6315547,-1.5601463,-0.75848716,0.97333336,0.25906736,0.012987013,0.2849741
486,0,0.0,3,1,149,45,38,50,1.808663,-0.7024263,-1.5601463,-0.83524096,1.0,0.23834197,0.012987013,0.2642487
487,3,0.0,3,1,-1,-1,45,46,-1.4630928,-1.51745,-1.3941396,-0.91199476,0.0,0.0,0.058441557,0.24352331
488,3,-1.0,4,1,-1,-1,65,44,-1.4630928,-1.51745,-0.919835,-0.9503716,0.0,0.0,0.18831168,0.23316061
489,0,0.0,4,1,-1,-1,77,40,-1.4630928,-1.51745,-0.6352521,-1.0271254,0.0,0.0,0.26623377,0.21243523
490,0,0.0,4,1,-1,-1,81,36,-1.4630928,-1.51745,-0.5403912,-1.1038792,0.0,0.0,0.29220778,0.19170985
491,0,0.0,4,1,-1,-1,81,-1,-1.4630928,-1.51745,-0.5403912,-1.8138515,0.0,0.0,0.29220778,0.0
492,0,0.0,4,1,-1,-1,81,-1,-1.4630928,-1.51745,-0.5403912,-1.8138515,0.0,0.0,0.29220778,0.0
493,0,0.0,4,1,-1,-1,81,-1,-1.4630928,-1.51745,-0.5403912,-1.8138515,0.0,0.0,0.29220778,0.0
494,0,0.0,4,1,-1,-1,81,-1,-1.4630928,-1.51745,-0.5403912,-1.8138515,0.0,0.0,0.29220778,0.0
495,0,0.0,4,1,-1,-1,81,-1,-1.4630928,-1.51745,-0.5403912,-1.8138515,0.0,0.0,0.29220778,0.0
496,0,0.0,4,1,-1,-1,81,-1,-1.4630928,-1.51745,-0.5403912,-1.8138515,0.0,0.0,0.29220778,0.0
497,0,0.0,4,1,-1,-1,81,-1,-1.4630928,-1.51745,-0.5403912,-1.8138515,0.0,0.0,0.29220778,0.0
498,0,0.0,4,1,-1,-1,81,-1,-1.4630928,-1.51745,-0.5403912,-1.8138515,0.0,0.0,0.29220778,0.0
499,0,0.0,4,1,-1,-1,81,-1,-1.4630928,-1.51745,-0.5403912,-1.8138515,0.0,0.0,0.29220778,0.0
500,0,0.0,4,1,-1,-1,81,-1,-1.4630928,-1.51745,-0.5403912,-1.8138515,0.0,0.0,0.29220778,0.0
501,0,0.0,4,1,-1,-1,81,-1,-1.4630928,-1.51745,-0.5403912,-1.8138515,0.0,0.0,0.29220778,0.0
502,0,0.0,4,1,-1,-1,81,-1,-1.4630928,-1.51745,-0.5403912,-1.8138515,0.0,0.0,0.29220778,0.0
503,0,0.0,4,1,-1,-1,81,-1,-1.4630928,-1.51745,-0.5403912,-1.8138515,0.0,0.0,0.29220778,0.0
504,0,0.0,4,1,81,113,81,118,0.32546705,0.5023913,-0.5403912,0.4695731,0.5466667,0.59067357,0.29220778,0.6165803
505,0,0.0,4,1,85,109,81,114,0.41271386,0.43151966,-0.5403912,0.39281934,0.5733333,0.5699482,0.29220778,0.59585494
506,0,0.0,4,1,89,105,81,110,0.4999607,0.36064804,-0.5403912,0.31606558,0.6,0.5492228,0.29220778,0.5751295
507,0,0.0,4,1,93,101,81,106,0.5872075,0.2897764,-0.5403912,0.23931181,0.62666667,0.5284974,0.29220778,0.55440414
508,0,0.0,4,1,97,97,81,102,0.67445433,0.2189048,-0.5403912,0.16255805,0.6533333,0.507772,0.29220778,0.53367877
509,0,0.0,4,1,101,93,81,98,0.76170117,0.14803316,-0.5403912,0.085804276,0.68,0.48704663,0.29220778,0.51295334
510,0,0.0,4,1,105,89,81,94,0.84894794,0.07716154,-0.5403912,0.009050506,0.70666665,0.46632123,0.29220778,0.49222797
511,0,0.0,4,1,109,85,81,90,0.9361948,0.006289916,-0.5403912,-0.06770326,0.73333335,0.44559586,0.29220778,0.4715026
512,0,0.0,4,1,113,81,81,86,1.0234416,-0.06458171,-0.5403912,-0.14445703,0.76,0.42487046,0.29220778,0.4507772
513,0,0.0,4,1,117,77,81,82,1.1106884,-0.13545333,-0.5403912,-0.22121081,0.7866667,0.4041451,0.29220778,0.4300518
514,0,0.0,4,1,121,73,81,78,1.1979352,-0.20632495,-0.5403912,-0.29796457,0.81333333,0.3834197,0.29220778,0.40932643
515,0,0.0,4,1,125,69,81,74,1.2851821,-0.2771966,-0.5403912,-0.37471834,0.84,0.3626943,0.29220778,0.38860103
516,0,0.0,4,1,129,65,81,70,1.3724289,-0.3480682,-0.5403912,-0.4514721,0.8666667,0.34196892,0.29220778,0.36787564
517,2,0.0,4,1,133,61,75,66,1.4596757,-0.41893983,-0.68268263,-0.5282259,0.8933333,0.32124352,0.25324675,0.34715027
518,2,0.0,4,1,137,57,57,62,1.5469226,-0.48981145,-1.1095569,-0.60497963,0.92,0.30051813,0.13636364,0.32642487
519,0,0.0,4,1,137,57,45,62,1.5469226,-0.48981145,-1.3941396,-0.60497963,0.92,0.30051813,0.058441557,0.32642487
520,0,0.0,4,1,133,61,43,66,1.4596757,-0.41893983,-1.4415702,-0.5282259,0.8933333,0.32124352,0.045454547,0.34715027
521,0,0.0,4,1,129,65,41,70,1.3724289,-0.3480682,-1.4890007,-0.4514721,0.8666667,0.34196892,0.032467533,0.36787564
522,0,0.0,4,1,125,69,41,74,1.2851821,-0.2771966,-1.4890007,-0.37471834,0.84,0.3626943,0.032467533,0.38860103
523,0,0.0,4,1,121,73,41,78,1.1979352,-0.20632495,-1.4890007,-0.29796457,0.81333333,0.3834197,0.032467533,0.40932643
524,0,0.0,4,1,117,77,41,82,1.1106884,-0.13545333,-1.4890007,-0.22121081,0.7866667,0.4041451,0.032467533,0.4300518
525,0,0.0,4,1,113,81,41,86,1.0234416,-0.06458171,-1.4890007,-0.14445703,0.76,0.42487046,0.032467533,0.4507772
526,0,0.0,4,1,109,85,41,90,0.9361948,0.006289916,-1.4890007,-0.06770326,0.73333335,0.44559586,0.032467533,0.4715026
527,0,0.0,4,1,105,89,41,94,0.84894794,0.07716154,-1.4890007,0.009050506,0.70666665,0.46632123,0.032467533,0.49222797
528,0,0.0,4,1,101,93,41,98,0.76170117,0.14803316,-1.4890007,0.085804276,0.68,0.48704663,0.032467533,0.51295334
529,0,0.0,4,1,97,97,41,102,0.67445433,0.2189048,-1.4890007,0.16255805,0.6533333,0.507772,0.032467533,0.53367877
530,0,0.0,4,1,93,101,41,106,0.5872075,0.2897764,-1.4890007,0.23931181,0.62666667,0.5284974,0.032467533,0.55440414
531,0,0.0,4,1,89,105,41,110,0.4999607,0.36064804,-1.4890007,0.31606558,0.6,0.5492228,0.032467533,0.5751295
532,0,0.0,4,1,85,109,41,114,0.41271386,0.43151966,-1.4890007,0.39281934,0.5733333,0.5699482,0.032467533,0.59585494
533,0,0.0,4,1,81,113,41,118,0.32546705,0.5023913,-1.4890007,0.4695731,0.5466667,0.59067357,0.032467533,0.6165803
534,0,0.0,4,1,77,117,41,122,0.23822023,0.57326293,-1.4890007,0.5463269,0.52,0.61139894,0.032467533,0.6373057
535,0,0.0,4,1,73,121,41,126,0.15097341,0.6441345,-1.4890007,0.6230807,0.49333334,0.63212436,0.032467533,0.6580311
536,0,0.0,4,1,69,125,41,130,0.06372658,0.7150062,-1.4890007,0.6998344,0.46666667,0.65284973,0.032467533,0.6787565
537,0,0.0,4,1,65,129,41,134,-0.023520237,0.78587776,-1.4890007,0.7765882,0.44,0.6735751,0.032467533,0.69948184
538,0,0.0,4,1,61,133,41,138,-0.11076706,0.8567494,-1.4890007,0.853342,0.41333333,0.69430053,0.032467533,0.7202073
539,0,0.0,4,1,57,137,41,142,-0.19801387,0.927621,-1.4890007,0.93009573,0.38666666,0.7150259,0.032467533,0.74093264
540,0,0.0,4,1,53,141,41,146,-0.2852607,0.99849266,-1.4890007,1.0068495,0.36,0.7357513,0.032467533,0.761658
541,0,0.0,4,1,49,145,41,150,-0.3725075,1.0693643,-1.4890007,1.0836033,0.33333334,0.7564767,0.032467533,0.78238344
542,0,0.0,4,1,45,149,41,154,-0.45975435,1.1402359,-1.4890007,1.160357,0.30666667,0.77720207,0.032467533,0.8031088
543,0,0.0,4,1,41,153,41,158,-0.5470012,1.2111075,-1.4890007,1.2371109,0.28,0.79792744,0.032467533,0.8238342
544,0,0.0,4,1,37,157,41,162,-0.63424796,1.2819791,-1.4890007,1.3138646,0.25333333,0.81865287,0.032467533,0.8445596
545,0,0.0,4,1,33,161,41,166,-0.7214948,1.3528508,-1.4890007,1.3906183,0.22666667,0.83937824,0.032467533,0.865285
546,0,0.0,4,1,29,165,41,170,-0.8087416,1.4237224,-1.4890007,1.4673722,0.2,0.8601036,0.032467533,0.88601035
547,0,0.0,4,1,25,169,41,174,-0.89598846,1.494594,-1.4890007,1.5441259,0.17333333,0.88082904,0.032467533,0.9067358
548,0,0.0,4,1,21,173,41,178,-0.98323524,1.5654656,-1.4890007,1.6208797,0.14666666,0.9015544,0.032467533,0.92746115
549,0,0.0,4,1,21,171,41,178,-0.98323524,1.5300298,-1.4890007,1.6208797,0.14666666,0.8911917,0.032467533,0.92746115
550,0,0.0,4,1,25,163,41,170,-0.89598846,1.3882866,-1.4890007,1.4673722,0.17333333,0.8497409,0.032467533,0.88601035
551,0,0.0,4,1,29,155,41,164,-0.8087416,1.2465433,-1.4890007,1.3522415,0.2,0.8082902,0.032467533,0.8549223
552,3,0.0,4,1,33,147,51,156,-0.7214948,1.1048001,-1.2518482,1.1987339,0.22666667,0.7668394,0.097402595,0.8134715
553,3,0.0,4,1,37,139,71,150,-0.63424796,0.9630568,-0.77754354,1.0836033,0.25333333,0.7253886,0.22727273,0.78238344
554,0,0.0,4,1,41,131,87,142,-0.5470012,0.82131356,-0.39809978,0.93009573,0.28,0.68393785,0.33116883,0.74093264
555,0,0.0,4,1,45,123,91,136,-0.45975435,0.6795703,-0.30323884,0.81496507,0.30666667,0.64248705,0.35714287,0.7098446
556,0,0.0,4,1,49,115,93,128,-0.3725075,0.5378271,-0.25580835,0.66145754,0.33333334,0.60103625,0.37012988,0.6683938
557,0,0.0,4,1,53,107,93,122,-0.2852607,0.39608383,-0.25580835,0.5463269,0.36,0.5595855,0.37012988,0.6373057
558,0,0.0,4,1,57,99,93,114,-0.19801387,0.2543406,-0.25580835,0.39281934,0.38666666,0.5181347,0.37012988,0.59585494
559,0,0.0,4,1,61,91,93,108,-0.11076706,0.112597354,-0.25580835,0.2776887,0.41333333,0.47668394,0.37012988,0.5647668
560,0,0.0,4,1,65,83,93,100,-0.023520237,-0.029145896,-0.25580835,0.12418116,0.44,0.43523315,0.37012988,0.5233161
561,0,0.0,4,1,69,75,93,94,0.06372658,-0.17088914,-0.25580835,0.009050506,0.46666667,0.39378238,0.37012988,0.49222797
562,0,0.0,4,1,73,67,93,86,0.15097341,-0.31263238,-0.25580835,-0.14445703,0.49333334,0.3523316,0.37012988,0.4507772
563,0,0.0,4,1,77,59,93,80,0.23822023,-0.45437562,-0.25580835,-0.25958768,0.52,0.31088084,0.37012988,0.41968912
564,0,0.0,4,1,81,51,93,72,0.32546705,-0.59611887,-0.25580835,-0.41309524,0.5466667,0.26943004,0.37012988,0.37823835
565,0,0.0,4,1,85,43,93,66,0.41271386,-0.7378621,-0.25580835,-0.5282259,0.5733333,0.22797927,0.37012988,0.34715027
566,0,0.0,4,1,89,35,93,58,0.4999607,-0.87960535,-0.25580835,-0.6817334,0.6,0.1865285,0.37012988,0.30569947
567,0,0.0,4,1,93,36,93,52,0.5872075,-0.86188745,-0.25580835,-0.7968641,0.62666667,0.19170985,0.37012988,0.2746114
568,0,0.0,4,1,97,44,93,48,0.67445433,-0.7201442,-0.25580835,-0.8736178,0.6533333,0.23316061,0.37012988,0.253886
569,0,0.0,4,1,101,52,93,54,0.76170117,-0.57840097,-0.25580835,-0.75848716,0.68,0.2746114,0.37012988,0.2849741
570,0,0.0,4,1,105,60,93,62,0.84894794,-0.43665773,-0.25580835,-0.60497963,0.70666665,0.31606218,0.37012988,0.32642487
571,0,0.0,4,1,109,68,93,68,0.9361948,-0.29491448,-0.25580835,-0.489849,0.73333335,0.35751295,0.37012988,0.35751295
572,3,0.0,4,1,113,76,103,76,1.0234416,-0.15317124,-0.018655991,-0.33634147,0.76,0.39896372,0.43506494,0.39896372
573,0,0.0,4,1,117,84,117,82,1.1106884,-0.01142799,0.31335732,-0.22121081,0.7866667,0.44041452,0.52597404,0.4300518
574,0,0.0,4,1,121,92,119,90,1.1979352,0.13031526,0.36078778,-0.06770326,0.81333333,0.4818653,0.53896105,0.4715026
575,0,0.0,4,1,125,100,121,96,1.2851821,0.27205852,0.40821826,0.04742739,0.84,0.5233161,0.5519481,0.50259066
576,0,0.0,4,1,129,108,121,104,1.3724289,0.41380176,0.40821826,0.20093493,0.8666667,0.5647668,0.5519481,0.54404145
577,0,0.0,4,1,133,115,121,110,1.4596757,0.5378271,0.40821826,0.31606558,0.8933333,0.60103625,0.5519481,0.5751295
578,3,0.0,4,1,137,123,131,118,1.5469226,0.6795703,0.6453706,0.4695731,0.92,0.64248705,0.6168831,0.6165803
579,3,0.0,4,1,141,131,153,124,1.6341693,0.82131356,1.1671058,0.5847038,0.94666666,0.68393785,0.75974023,0.6476684
580,0,0.0,4,1,145,139,163,132,1.7214161,0.9630568,1.4042581,0.73821133,0.97333336,0.7253886,0.8246753,0.68911916
581,0,0.0,4,1,149,147,167,138,1.808663,1.1048001,1.4991192,0.853342,1.0,0.7668394,0.85064936,0.7202073
582,0,0.0,4,1,-1,-1,167,146,-1.4630928,-1.51745,1.4991192,1.0068495,0.0,0.0,0.85064936,0.761658
583,0,-1.0,5,1,-1,-1,167,152,-1.4630928,-1.51745,1.4991192,1.1219802,0.0,0.0,0.85064936,0.7927461
584,0,0.0,5,1,-1,-1,167,144,-1.4630928,-1.51745,1.4991192,0.9684726,0.0,0.0,0.85064936,0.7512953
585,0,0.0,5,1,-1,-1,167,138,-1.4630928,-1.51745,1.4991192,0.853342,0.0,0.0,0.85064936,0.7202073
586,0,0.0,5,1,-1,-1,167,130,-1.4630928,-1.51745,1.4991192,0.6998344,0.0,0.0,0.85064936,0.6787565
587,0,0.0,5,1,-1,-1,167,124,-1.4630928,-1.51745,1.4991192,0.5847038,0.0,0.0,0.85064936,0.6476684
588,0,0.0,5,1,-1,-1,167,116,-1.4630928,-1.51745,1.4991192,0.43119624,0.0,0.0,0.85064936,0.6062176
589,0,0.0,5,1,-1,-1,167,110,-1.4630928,-1.51745,1.4991192,0.31606558,0.0,0.0,0.85064936,0.5751295
590,0,0.0,5,1,-1,-1,167,102,-1.4630928,-1.51745,1.4991192,0.16255805,0.0,0.0,0.85064936,0.53367877
591,0,0.0,5,1,-1,-1,167,96,-1.4630928,-1.51745,1.4991192,0.04742739,0.0,0.0,0.85064936,0.50259066
592,0,0.0,5,1,-1,-1,167,88,-1.4630928,-1.51745,1.4991192,-0.10608015,0.0,0.0,0.85064936,0.4611399
593,0,0.0,5,1,-1,-1,167,82,-1.4630928,-1.51745,1.4991192,-0.22121081,0.0,0.0,0.85064936,0.4300518
594,0,0.0,5,1,-1,-1,167,74,-1.4630928,-1.51745,1.4991192,-0.37471834,0.0,0.0,0.85064936,0.38860103
595,0,0.0,5,1,-1,-1,167,68,-1.4630928,-1.51745,1.4991192,-0.489849,0.0,0.0,0.85064936,0.35751295
596,0,0.0,5,1,-1,-1,167,60,-1.4630928,-1.51745,1.4991192,-0.64335656,0.0,0.0,0.85064936,0.31606218
