step,action,reward,score_left,score_right,ball_x,ball_y,right_paddle_y,left_paddle_y,ball_x_std,ball_y_std,right_paddle_y_std,left_paddle_y_std,ball_x_minmax,ball_y_minmax,right_paddle_y_minmax,left_paddle_y_minmax
202,0,0.0,2,1,-1,-1,171,142,-1.1199186,-1.2212456,1.23705,0.48644277,0.0,0.0,1.0,0.74093264
203,0,0.0,2,1,-1,-1,171,136,-1.1199186,-1.2212456,1.23705,0.36084804,0.0,0.0,1.0,0.7098446
204,0,0.0,2,1,-1,-1,171,128,-1.1199186,-1.2212456,1.23705,0.19338839,0.0,0.0,1.0,0.6683938
205,0,0.0,2,1,-1,-1,171,122,-1.1199186,-1.2212456,1.23705,0.067793645,0.0,0.0,1.0,0.6373057
206,0,0.0,2,1,-1,-1,171,114,-1.1199186,-1.2212456,1.23705,-0.09966601,0.0,0.0,1.0,0.59585494
207,0,0.0,2,1,-1,-1,171,108,-1.1199186,-1.2212456,1.23705,-0.22526075,0.0,0.0,1.0,0.5647668
208,0,0.0,2,1,-1,-1,171,100,-1.1199186,-1.2212456,1.23705,-0.3927204,0.0,0.0,1.0,0.5233161
209,0,0.0,2,1,-1,-1,171,94,-1.1199186,-1.2212456,1.23705,-0.51831514,0.0,0.0,1.0,0.49222797
210,0,0.0,2,1,80,116,171,122,0.51171416,0.5589653,1.23705,0.067793645,0.54362416,0.609375,1.0,0.6373057
211,0,0.0,2,1,84,120,171,124,0.5922886,0.6198272,1.23705,0.10965856,0.5704698,0.6302083,1.0,0.6476684
212,0,0.0,2,1,88,124,171,130,0.67286307,0.68068916,1.23705,0.2352533,0.59731543,0.6510417,1.0,0.6787565
213,1,0.0,2,1,92,128,171,132,0.7534375,0.74155104,1.23705,0.2771182,0.62416106,0.671875,1.0,0.68911916
214,1,0.0,2,1,96,132,157,138,0.834012,0.802413,0.8261494,0.40271294,0.6510067,0.6927083,0.8833333,0.7202073
215,0,0.0,2,1,100,136,147,140,0.9145864,0.8632749,0.5326489,0.44457787,0.67785233,0.7135417,0.8,0.73056996
216,0,0.0,2,1,104,140,143,146,0.9951609,0.92413676,0.41524875,0.5701726,0.70469797,0.734375,0.76666665,0.761658
217,0,0.0,2,1,108,144,143,148,1.0757353,0.9849987,0.41524875,0.61203754,0.7315436,0.7552083,0.76666665,0.7720207
218,0,0.0,2,1,112,148,143,154,1.1563098,1.0458606,0.41524875,0.7376323,0.75838923,0.7760417,0.76666665,0.8031088
219,2,0.0,2,1,116,152,149,156,1.2368842,1.1067225,0.591349,0.77949715,0.7852349,0.796875,0.81666666,0.8134715
220,0,0.0,2,1,120,156,161,162,1.3174586,1.1675844,0.9435496,0.90509194,0.81208056,0.8177083,0.9166667,0.8445596
221,0,0.0,2,1,124,160,165,164,1.3980331,1.2284464,1.0609497,0.9469568,0.8389262,0.8385417,0.95,0.8549223
222,0,0.0,2,1,128,163,165,170,1.4786075,1.2740928,1.0609497,1.0725516,0.86577183,0.8541667,0.95,0.88601035
223,0,0.0,2,1,132,167,165,172,1.559182,1.3349547,1.0609497,1.1144165,0.89261746,0.875,0.95,0.89637303
224,0,0.0,2,1,136,171,165,178,1.6397564,1.3958166,1.0609497,1.2400112,0.9194631,0.8958333,0.95,0.92746115
225,2,0.0,2,1,140,175,165,180,1.720331,1.4566785,1.0609497,1.2818761,0.94630873,0.9166667,0.95,0.93782383
226,0,0.0,2,1,144,179,165,186,1.8009053,1.5175405,1.0609497,1.4074708,0.97315437,0.9375,0.95,0.96891195
227,0,0.0,2,1,148,183,165,187,1.8814799,1.5784023,1.0609497,1.4284034,1.0,0.9583333,0.95,0.97409326
228,0,0.0,2,1,-1,-1,165,190,-1.1199186,-1.2212456,1.0609497,1.4912007,0.0,0.0,0.95,0.9896373
229,0,0.0,2,1,-1,-1,165,191,-1.1199186,-1.2212456,1.0609497,1.5121331,0.0,0.0,0.95,0.9948186
230,0,-1.0,3,1,-1,-1,165,189,-1.1199186,-1.2212456,1.0609497,1.4702682,0.0,0.0,0.95,0.98445594
231,0,0.0,3,1,-1,-1,165,186,-1.1199186,-1.2212456,1.0609497,1.4074708,0.0,0.0,0.95,0.96891195
232,0,0.0,3,1,-1,-1,165,178,-1.1199186,-1.2212456,1.0609497,1.2400112,0.0,0.0,0.95,0.92746115
233,0,0.0,3,1,-1,-1,165,172,-1.1199186,-1.2212456,1.0609497,1.1144165,0.0,0.0,0.95,0.89637303
234,0,0.0,3,1,-1,-1,165,164,-1.1199186,-1.2212456,1.0609497,0.9469568,0.0,0.0,0.95,0.8549223
235,0,0.0,3,1,-1,-1,165,158,-1.1199186,-1.2212456,1.0609497,0.8213621,0.0,0.0,0.95,0.8238342
236,0,0.0,3,1,-1,-1,165,150,-1.1199186,-1.2212456,1.0609497,0.6539024,0.0,0.0,0.95,0.78238344
237,0,0.0,3,1,-1,-1,165,144,-1.1199186,-1.2212456,1.0609497,0.5283077,0.0,0.0,0.95,0.7512953
238,0,0.0,3,1,-1,-1,165,136,-1.1199186,-1.2212456,1.0609497,0.36084804,0.0,0.0,0.95,0.7098446
239,0,0.0,3,1,-1,-1,165,130,-1.1199186,-1.2212456,1.0609497,0.2352533,0.0,0.0,0.95,0.6787565
240,0,0.0,3,1,-1,-1,165,122,-1.1199186,-1.2212456,1.0609497,0.067793645,0.0,0.0,0.95,0.6373057
241,0,0.0,3,1,-1,-1,165,116,-1.1199186,-1.2212456,1.0609497,-0.057801094,0.0,0.0,0.95,0.6062176
242,0,0.0,3,1,-1,-1,165,108,-1.1199186,-1.2212456,1.0609497,-0.22526075,0.0,0.0,0.95,0.5647668
